log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,engine_load_pct,seatbelt,proximity_alert,fault_codes,weather,ground_condition,shift
677,EXC005,OP008,2024-01-15 02:00:00,7541.5,1349,216.3,96.1,14.17,54,105,10.5,14.3,34.8,88.1,fastened,0,NONE,Cloudy,Frozen,day
678,EXC004,OP008,2024-01-15 02:30:00,1662.7,1732,244.7,72.0,1.84,72,49,1.4,1.5,83.9,40.3,unfastened,0,P0562,Cloudy,Wet,day
679,EXC003,OP008,2024-01-15 03:00:00,10661.1,890,116.7,60.2,9.64,89,94,11.3,3.2,69.4,53.0,unfastened,0,P0100,Windy,Frozen,day
680,EXC001,OP007,2024-01-15 03:30:00,9810.3,1478,120.8,96.8,3.93,31,60,0.3,12.9,79.3,86.8,fastened,0,NONE,Rainy,Muddy,night
681,EXC004,OP006,2024-01-15 04:00:00,7886.3,2090,258.1,33.0,8.35,26,31,4.2,5.0,37.3,74.0,fastened,0,NONE,Windy,Muddy,day
682,EXC003,OP004,2024-01-15 04:30:00,2872.5,1284,180.6,41.1,4.51,61,69,8.1,4.3,70.8,44.1,fastened,0,NONE,Cloudy,Muddy,day
683,EXC001,OP008,2024-01-15 05:00:00,11557.4,824,136.4,78.0,2.89,82,62,11.4,21.7,72.3,86.8,fastened,0,P0562,Sunny,Wet,night
684,EXC004,OP002,2024-01-15 05:30:00,10252.6,1564,157.9,61.5,16.72,89,90,3.7,15.6,41.7,83.7,fastened,0,NONE,Rainy,Dry,night
685,EXC005,OP001,2024-01-15 06:00:00,8611.0,913,308.1991042901441,25.8,16.6,20,85,15.8,6.7,79.2,56.3,fastened,0,NONE,Cloudy,Wet,day
686,EXC003,OP009,2024-01-15 06:30:00,4447.9,2150,307.0640804805836,76.4,9.13,38,26,16.5,0.6,102.7,83.1,fastened,0,NONE,Sunny,Frozen,day
687,EXC001,OP005,2024-01-15 07:00:00,5861.6,880,261.0,30.4,14.26,55,16,8.7,17.5,32.0,91.4,fastened,0,NONE,Rainy,Wet,day
688,EXC002,OP007,2024-01-15 07:30:00,4123.0,712,275.4,58.1,4.03,76,24,4.9,12.7,50.2,77.5,fastened,0,NONE,Windy,Wet,day
689,EXC003,OP010,2024-01-15 08:00:00,10207.7,1413,233.9,86.3,7.45,27,83,2.0,6.8,56.3,83.1,fastened,0,NONE,Windy,Frozen,night
690,EXC003,OP007,2024-01-15 08:30:00,3775.7,1491,181.7,31.1,4.45,70,64,16.9,11.6,73.5,42.8,fastened,0,NONE,Sunny,Dry,day
691,EXC003,OP008,2024-01-15 09:00:00,2935.9,2194,311.7,77.3,1.97,75,51,2.4,19.7,89.2,72.8,fastened,0,NONE,Windy,Muddy,day
692,EXC002,OP005,2024-01-15 09:30:00,2650.7,2080,117.9,86.8,7.92,15,62,5.4,1.4,108.89955654032185,83.7,fastened,0,NONE,Sunny,Muddy,day
693,EXC004,OP004,2024-01-15 10:00:00,4873.8,908,277.9,35.1,13.54,28,10,5.9,16.1,66.9,66.8,fastened,0,P0217,Rainy,Muddy,night
694,EXC001,OP004,2024-01-15 10:30:00,7513.3,2315,156.8,23.7,13.53,39,72,4.8,19.0,106.8,63.5,fastened,0,NONE,Sunny,Dry,night
695,EXC005,OP010,2024-01-15 11:00:00,9996.6,1178,233.7,87.2,8.26,76,27,0.0,11.5,57.3,72.7,fastened,0,NONE,Rainy,Frozen,night
696,EXC003,OP004,2024-01-15 11:30:00,11104.0,1277,316.1,49.3,8.31,83,77,3.7,21.1,92.7,79.1,fastened,1,NONE,Windy,Frozen,night
697,EXC005,OP010,2024-01-15 12:00:00,1053.0,2093,285.3,34.6,11.05,14,27,13.5,5.1,96.1,87.4,fastened,0,NONE,Sunny,Muddy,night
698,EXC001,OP001,2024-01-15 12:30:00,661.5,869,292.8910847751402,6.0,16.83,15,40,3.7,15.9,38.1,87.3,fastened,0,NONE,Windy,Muddy,night
699,EXC004,OP003,2024-01-15 13:00:00,4416.5,1340,296.5422531274341,23.4,3.13,34,113,13.8,9.3,33.5,80.8,fastened,0,NONE,Sunny,Muddy,night
700,EXC005,OP010,2024-01-15 13:30:00,9740.2,807,199.8,53.7,7.59,5,81,7.5,8.3,108.9,97.0,unfastened,0,NONE,Cloudy,Wet,night
701,EXC005,OP006,2024-01-15 14:00:00,10898.1,861,186.5,83.8,16.35,89,107,1.5,14.0,58.7,71.2,fastened,0,NONE,Sunny,Frozen,day
702,EXC003,OP004,2024-01-15 14:30:00,2104.6,684,214.1,52.7,10.1,71,64,14.9,13.4,83.5,65.7,fastened,1,NONE,Sunny,Wet,day
703,EXC002,OP002,2024-01-15 15:00:00,3500.5,867,162.7,31.3,14.38,89,89,11.4,8.1,32.3,59.2,fastened,0,NONE,Cloudy,Frozen,day
704,EXC005,OP005,2024-01-15 15:30:00,10833.3,2285,297.39872296905725,93.3,8.6,0,64,11.0,8.3,91.1,47.2,fastened,0,P0100,Windy,Dry,night
705,EXC004,OP010,2024-01-15 16:00:00,6952.2,1879,127.9,40.1,16.62,20,79,2.7,10.6,58.2,52.9,fastened,0,P0100,Windy,Dry,day
706,EXC005,OP004,2024-01-15 16:30:00,4951.6,669,296.4,20.5,16.08,11,75,11.2,21.8,76.5,57.8,fastened,0,NONE,Sunny,Wet,day
707,EXC002,OP005,2024-01-15 17:00:00,2998.1,972,261.8,94.8,8.3,20,10,14.3,17.6,33.8,69.4,fastened,0,NONE,Rainy,Dry,day
708,EXC003,OP004,2024-01-15 17:30:00,1443.5,1495,113.6,42.7,0.59,38,77,17.9,8.1,38.6,97.9,fastened,0,NONE,Sunny,Muddy,night
709,EXC002,OP009,2024-01-15 18:00:00,1390.5,1423,245.2,50.8,10.41,21,24,12.1,8.0,95.8,85.0,fastened,0,P0562,Windy,Muddy,night
710,EXC003,OP007,2024-01-15 18:30:00,8121.5,949,266.9,83.8,4.07,68,77,7.8,19.7,74.3,91.5,fastened,0,NONE,Sunny,Dry,night
711,EXC005,OP007,2024-01-15 19:00:00,8672.9,1550,289.6,32.3,4.71,40,23,14.7,17.1,92.2,50.5,fastened,1,NONE,Windy,Muddy,night
712,EXC005,OP007,2024-01-15 19:30:00,4451.6,1556,172.4,55.2,8.02,19,101,0.9,14.4,42.9,41.4,unfastened,0,NONE,Cloudy,Muddy,day
713,EXC003,OP005,2024-01-15 20:00:00,7311.4,1417,238.8,87.3,8.37,56,74,7.5,15.7,56.2,40.2,fastened,0,NONE,Sunny,Dry,day
714,EXC001,OP009,2024-01-15 20:30:00,1956.8,2141,160.7,29.3,15.56,76,64,13.2,1.3,98.1,69.2,fastened,0,NONE,Windy,Wet,day
715,EXC003,OP007,2024-01-15 21:00:00,349.3,1284,286.8,90.0,1.05,44,113,6.5,2.0,76.9,46.8,fastened,0,P0562,Sunny,Frozen,night
716,EXC003,OP001,2024-01-15 21:30:00,1287.9,2016,292.5,23.2,5.66,88,113,1.1,6.9,83.5,51.0,fastened,0,NONE,Rainy,Dry,day
717,EXC004,OP004,2024-01-15 22:00:00,1359.7,1857,116.8,86.2,11.57,32,40,2.0,10.4,46.5,50.3,fastened,0,NONE,Rainy,Muddy,day
718,EXC002,OP009,2024-01-15 22:30:00,11818.8,2348,162.7,42.4,11.38,41,114,3.0,15.6,74.5,81.4,fastened,0,NONE,Cloudy,Dry,night
719,EXC003,OP003,2024-01-15 23:00:00,2908.6,1745,306.9640634789004,57.1,6.06,38,56,15.0,17.2,88.7,95.3,fastened,0,NONE,Rainy,Muddy,night
720,EXC004,OP010,2024-01-15 23:30:00,1696.1,1472,187.7,57.4,3.61,89,46,13.0,19.5,43.8,47.0,fastened,0,NONE,Windy,Dry,night
721,EXC003,OP009,2024-01-16 00:00:00,9565.1,601,101.1,24.5,5.35,64,113,13.7,6.0,54.0,46.2,fastened,0,NONE,Rainy,Frozen,day
722,EXC005,OP010,2024-01-16 00:30:00,4463.3,1794,272.2,21.4,16.12,52,106,16.4,16.5,30.7,59.1,fastened,0,NONE,Windy,Frozen,night
723,EXC002,OP008,2024-01-16 01:00:00,2554.5,1550,194.9,72.6,5.1,32,103,5.4,21.9,107.0,77.0,unfastened,0,NONE,Cloudy,Muddy,day
724,EXC004,OP002,2024-01-16 01:30:00,2722.4,2217,217.5,83.4,9.11,5,56,13.4,4.6,101.7,61.4,fastened,0,P0217,Sunny,Wet,night
725,EXC003,OP002,2024-01-16 02:00:00,1754.6,1672,263.4,18.0,16.99,81,74,6.6,1.5,37.4,56.2,fastened,0,NONE,Cloudy,Muddy,night
726,EXC003,OP005,2024-01-16 02:30:00,1050.9,1855,256.7,76.4,2.57,9,117,14.1,19.7,96.6,46.7,fastened,0,NONE,Sunny,Frozen,night
727,EXC003,OP004,2024-01-16 03:00:00,8193.6,2241,169.2,36.1,15.74,65,14,12.5,3.0,73.7,66.6,fastened,0,NONE,Sunny,Muddy,day
728,EXC003,OP010,2024-01-16 03:30:00,5335.8,2335,272.2,61.5,13.51,46,112,17.8,15.8,107.2,42.0,unfastened,0,NONE,Sunny,Muddy,night
729,EXC003,OP009,2024-01-16 04:00:00,1866.4,997,302.59488005746203,55.8,8.99,62,112,13.6,8.5,70.8,76.4,fastened,0,NONE,Sunny,Muddy,night
730,EXC003,OP008,2024-01-16 04:30:00,9530.1,2260,148.0,75.6,17.11,82,58,0.1,7.8,46.5,87.8,fastened,0,NONE,Cloudy,Dry,day
731,EXC005,OP010,2024-01-16 05:00:00,327.6,2011,106.4,56.5,1.8,17,14,12.6,20.7,98.5,96.2,fastened,0,NONE,Cloudy,Dry,day
732,EXC004,OP001,2024-01-16 05:30:00,5224.6,842,266.4,13.9,15.46,8,48,1.8,7.7,105.0,58.7,fastened,1,NONE,Sunny,Dry,night
733,EXC003,OP008,2024-01-16 06:00:00,1614.9,2075,136.4,31.5,3.96,33,21,9.8,9.0,104.3360621154947,87.9,fastened,0,NONE,Rainy,Dry,night
734,EXC005,OP009,2024-01-16 06:30:00,430.5,868,124.8,42.8,6.7,51,85,2.8,0.3,62.6,69.4,fastened,0,NONE,Cloudy,Muddy,night
735,EXC002,OP010,2024-01-16 07:00:00,6652.9,1255,192.5,59.3,2.64,6,49,8.9,4.0,92.0,55.5,fastened,0,NONE,Cloudy,Wet,day
736,EXC002,OP009,2024-01-16 07:30:00,1949.7,2134,302.8,21.1,9.17,72,50,14.3,8.0,36.7,45.6,fastened,0,NONE,Sunny,Dry,day
737,EXC001,OP009,2024-01-16 08:00:00,915.4,847,258.0,37.1,3.46,54,72,5.2,14.7,97.4,65.9,fastened,0,NONE,Cloudy,Muddy,day
738,EXC002,OP008,2024-01-16 08:30:00,5797.4,695,275.6,11.0,4.96,88,82,2.7,1.4,102.55603010423539,90.3,fastened,0,P0562,Windy,Muddy,night
739,EXC001,OP002,2024-01-16 09:00:00,10139.3,1966,159.4,35.6,1.54,25,24,5.7,7.7,53.7,95.0,fastened,1,NONE,Sunny,Dry,day
740,EXC001,OP005,2024-01-16 09:30:00,5879.0,2057,311.1611251642212,53.7,5.84,81,56,3.1,8.0,30.9,66.8,fastened,0,NONE,Cloudy,Frozen,day
741,EXC004,OP009,2024-01-16 10:00:00,1047.9,1957,302.3193244468853,94.0,3.37,34,20,3.3,17.4,30.8,84.8,fastened,0,P0217,Cloudy,Wet,day
742,EXC004,OP007,2024-01-16 10:30:00,3721.8,863,315.5,21.9,12.49,66,65,12.6,6.0,108.2,52.4,fastened,0,NONE,Rainy,Wet,night
743,EXC004,OP003,2024-01-16 11:00:00,5408.5,1974,225.3,7.6,11.67,75,46,12.7,19.6,92.4,83.2,fastened,0,NONE,Windy,Frozen,day
744,EXC005,OP008,2024-01-16 11:30:00,3445.8,1844,233.4,40.8,12.15,6,51,9.5,20.8,58.7,41.2,fastened,0,NONE,Rainy,Frozen,day
745,EXC005,OP001,2024-01-16 12:00:00,4116.7,663,301.3,62.7,12.33,71,29,4.5,4.9,101.2,64.3,fastened,0,NONE,Rainy,Wet,day
746,EXC002,OP004,2024-01-16 12:30:00,6052.0,1941,308.6,62.7,2.31,18,97,9.5,8.3,101.4,84.6,fastened,0,NONE,Windy,Frozen,night
747,EXC001,OP008,2024-01-16 13:00:00,11315.4,2359,103.9,37.8,4.24,60,40,17.1,16.1,102.7,61.3,fastened,0,NONE,Rainy,Muddy,night
748,EXC003,OP008,2024-01-16 13:30:00,9677.7,1363,151.1,8.6,13.41,25,76,6.9,5.9,100.57229250595557,46.0,fastened,0,NONE,Cloudy,Wet,night
749,EXC005,OP006,2024-01-16 14:00:00,2532.1,2089,235.1,92.3,8.94,7,80,7.6,18.2,95.6,96.3,fastened,0,NONE,Rainy,Wet,day
750,EXC005,OP003,2024-01-16 14:30:00,9444.6,862,100.8,52.7,11.53,77,85,8.9,21.4,33.0,57.3,unfastened,0,NONE,Cloudy,Wet,day
751,EXC002,OP005,2024-01-16 15:00:00,4795.1,1357,169.9,78.8,1.49,31,10,3.2,13.9,42.8,42.4,fastened,0,P0100,Windy,Dry,night
752,EXC001,OP002,2024-01-16 15:30:00,9807.0,2377,296.57192767745903,42.7,7.26,58,100,4.4,3.5,80.6,63.7,fastened,0,P0562,Cloudy,Wet,night
753,EXC004,OP010,2024-01-16 16:00:00,7443.6,1676,215.2,84.0,8.17,3,81,12.4,0.0,38.3,80.4,fastened,0,NONE,Rainy,Muddy,night
754,EXC005,OP009,2024-01-16 16:30:00,8179.9,2321,231.4,79.5,12.62,84,97,2.9,9.0,33.5,62.3,fastened,0,NONE,Sunny,Wet,night
755,EXC005,OP008,2024-01-16 17:00:00,4409.0,1789,141.6,14.1,16.46,55,91,10.9,5.0,38.7,92.2,fastened,0,NONE,Rainy,Muddy,night
756,EXC005,OP004,2024-01-16 17:30:00,8587.0,645,304.4254819247862,9.9,10.55,37,66,6.9,17.0,66.4,52.4,fastened,0,NONE,Sunny,Dry,night
757,EXC002,OP002,2024-01-16 18:00:00,6831.7,2391,187.3,19.2,13.82,81,91,5.5,10.3,107.42871630998943,73.6,fastened,0,NONE,Rainy,Dry,day
758,EXC004,OP001,2024-01-16 18:30:00,7461.0,1008,318.0,83.2,11.76,36,37,9.9,13.9,104.1,46.2,fastened,0,NONE,Sunny,Dry,night
759,EXC004,OP004,2024-01-16 19:00:00,6609.8,1670,114.3,30.6,16.42,29,47,4.1,13.3,63.7,46.8,fastened,0,NONE,Sunny,Muddy,night
760,EXC002,OP009,2024-01-16 19:30:00,763.9,2173,285.0,42.6,14.69,25,49,5.6,0.8,71.2,51.3,unfastened,0,NONE,Rainy,Frozen,night
761,EXC001,OP004,2024-01-16 20:00:00,5743.5,1693,319.9,59.9,4.83,58,52,9.4,15.6,95.3,52.6,fastened,0,NONE,Rainy,Wet,night
762,EXC004,OP008,2024-01-16 20:30:00,709.9,725,219.2,66.9,4.39,39,70,11.8,18.2,95.2,78.3,fastened,1,NONE,Windy,Frozen,night
763,EXC002,OP002,2024-01-16 21:00:00,2105.2,1232,249.7,45.5,16.46,51,90,15.1,10.4,56.1,89.2,fastened,0,P0100,Windy,Frozen,day
764,EXC002,OP009,2024-01-16 21:30:00,5759.5,2341,128.1,47.7,10.96,71,36,14.8,12.8,88.0,90.2,fastened,0,NONE,Cloudy,Wet,day
765,EXC001,OP001,2024-01-16 22:00:00,4933.5,1358,177.2,36.2,8.37,58,46,9.0,3.2,100.9,76.4,fastened,0,NONE,Windy,Wet,night
766,EXC001,OP004,2024-01-16 22:30:00,670.4,2180,139.9,13.9,12.75,62,95,1.3,14.5,95.9,63.6,fastened,0,NONE,Windy,Dry,day
767,EXC001,OP002,2024-01-16 23:00:00,1733.0,1063,228.3,19.1,5.43,54,95,3.4,20.7,56.3,55.4,unfastened,0,NONE,Sunny,Wet,day
768,EXC001,OP007,2024-01-16 23:30:00,5637.0,1982,307.3,89.5,14.65,71,35,0.0,15.7,89.2,57.0,fastened,0,NONE,Cloudy,Frozen,night
769,EXC005,OP002,2024-01-17 00:00:00,11615.1,676,106.5,97.6,9.74,65,21,3.3,0.3,89.0,66.3,fastened,0,NONE,Rainy,Frozen,night
770,EXC001,OP001,2024-01-17 00:30:00,5888.1,1056,208.8,83.4,15.74,74,46,0.6,6.8,49.4,76.5,fastened,0,NONE,Rainy,Muddy,day
771,EXC002,OP004,2024-01-17 01:00:00,9293.4,1631,259.2,34.1,11.76,56,23,12.9,21.0,83.6,72.2,fastened,0,P0562,Windy,Wet,night
772,EXC005,OP001,2024-01-17 01:30:00,5372.4,2339,194.7,21.9,5.05,0,79,9.8,14.7,37.0,84.2,fastened,0,NONE,Rainy,Wet,day
773,EXC001,OP004,2024-01-17 02:00:00,2381.5,839,218.6,53.4,17.4,88,89,0.6,7.1,51.9,47.4,unfastened,0,NONE,Cloudy,Muddy,night
774,EXC004,OP003,2024-01-17 02:30:00,352.1,1882,199.7,14.0,7.54,21,86,11.1,13.2,32.3,46.5,fastened,0,NONE,Sunny,Frozen,night
775,EXC002,OP010,2024-01-17 03:00:00,4568.4,2291,231.4,91.9,13.9,64,47,14.7,3.6,40.5,97.5,fastened,0,NONE,Windy,Frozen,night
776,EXC002,OP006,2024-01-17 03:30:00,11041.9,814,115.1,78.0,4.97,58,53,0.5,20.3,38.5,58.3,fastened,0,NONE,Cloudy,Frozen,night
777,EXC003,OP005,2024-01-17 04:00:00,3965.4,2327,220.3,97.5,7.8,59,63,2.3,8.6,105.7,96.3,fastened,0,NONE,Windy,Wet,night
778,EXC003,OP007,2024-01-17 04:30:00,4485.5,1428,212.6,86.3,13.42,40,93,8.5,4.2,43.1,56.8,fastened,0,NONE,Windy,Dry,day
779,EXC004,OP002,2024-01-17 05:00:00,8343.4,1155,140.0,43.8,12.68,40,114,0.8,1.6,35.8,43.7,fastened,0,NONE,Rainy,Muddy,day
780,EXC004,OP002,2024-01-17 05:30:00,8869.3,2157,217.6,34.9,16.93,10,109,0.4,0.8,90.0,69.4,fastened,0,NONE,Sunny,Wet,day
781,EXC001,OP002,2024-01-17 06:00:00,7339.8,1482,201.9,84.3,14.46,22,47,10.5,14.2,81.9,51.4,fastened,0,NONE,Rainy,Dry,night
782,EXC001,OP009,2024-01-17 06:30:00,4124.9,889,230.5,60.9,6.17,79,28,10.1,15.0,80.9,92.2,fastened,0,P0217,Cloudy,Dry,night
783,EXC004,OP008,2024-01-17 07:00:00,11348.5,1265,224.0,88.5,15.61,81,15,14.5,14.5,101.4,65.1,fastened,1,P0562,Rainy,Frozen,day
784,EXC002,OP010,2024-01-17 07:30:00,4294.9,1654,189.0,35.9,16.62,84,110,1.4,6.9,104.77740224952232,65.6,fastened,0,NONE,Cloudy,Dry,day
785,EXC001,OP009,2024-01-17 08:00:00,3574.9,875,271.8,56.9,17.2,9,113,16.1,17.4,83.5,62.6,fastened,1,P0100,Sunny,Wet,night
786,EXC003,OP002,2024-01-17 08:30:00,10133.6,1350,178.6,48.9,16.26,76,69,0.3,18.5,66.6,46.4,fastened,0,P0217,Rainy,Wet,day
787,EXC002,OP002,2024-01-17 09:00:00,11229.1,1413,204.4,22.4,12.67,61,17,5.4,13.3,75.3,76.1,fastened,0,NONE,Windy,Wet,day
788,EXC005,OP009,2024-01-17 09:30:00,11483.1,1046,193.8,56.4,14.43,28,59,0.9,13.5,91.3,49.0,fastened,0,NONE,Sunny,Dry,day
789,EXC005,OP006,2024-01-17 10:00:00,6445.3,2242,206.9,12.9,11.84,14,89,4.4,4.2,58.7,77.1,fastened,0,NONE,Sunny,Wet,day
790,EXC001,OP007,2024-01-17 10:30:00,10446.9,1704,276.0,40.6,6.1,57,97,14.7,18.9,32.9,63.2,fastened,0,NONE,Cloudy,Frozen,day
791,EXC004,OP003,2024-01-17 11:00:00,2286.2,2166,256.1,55.7,14.78,2,95,2.3,1.9,64.1,89.5,fastened,0,NONE,Rainy,Dry,day
792,EXC005,OP006,2024-01-17 11:30:00,10679.1,876,109.3,18.8,4.48,13,96,3.6,17.7,60.2,70.2,fastened,0,NONE,Cloudy,Wet,night
793,EXC004,OP010,2024-01-17 12:00:00,9122.5,1362,208.8,76.6,8.05,9,20,11.0,9.2,44.5,91.5,fastened,0,NONE,Rainy,Frozen,day
794,EXC004,OP005,2024-01-17 12:30:00,4850.3,2393,127.4,23.1,6.51,12,85,0.4,2.2,86.7,41.5,fastened,0,NONE,Cloudy,Frozen,night
795,EXC003,OP007,2024-01-17 13:00:00,3017.7,893,260.5,74.2,3.51,0,119,10.8,1.4,94.4,82.1,fastened,0,NONE,Cloudy,Frozen,night
796,EXC003,OP008,2024-01-17 13:30:00,9139.8,977,317.1,7.3,14.48,30,54,16.1,21.7,42.7,72.4,fastened,0,P0100,Cloudy,Muddy,night
797,EXC001,OP010,2024-01-17 14:00:00,5224.0,2262,292.7187299324158,70.4,8.76,72,66,1.3,12.5,68.5,49.8,fastened,0,NONE,Cloudy,Dry,day
798,EXC001,OP003,2024-01-17 14:30:00,11745.5,817,183.6,43.0,9.72,25,39,0.1,9.8,56.1,46.1,fastened,0,P0100,Cloudy,Muddy,day
799,EXC004,OP010,2024-01-17 15:00:00,10269.7,1424,115.9,80.1,9.29,22,98,7.3,20.4,75.4,82.8,fastened,0,NONE,Sunny,Frozen,night
800,EXC003,OP007,2024-01-17 15:30:00,9506.1,729,173.2,58.4,12.56,88,49,15.3,10.2,37.5,61.8,unfastened,1,NONE,Rainy,Muddy,night
801,EXC001,OP009,2024-01-17 16:00:00,4072.1,1211,215.6,41.1,3.58,43,118,16.8,18.6,104.7,44.4,unfastened,1,NONE,Windy,Muddy,night
802,EXC002,OP003,2024-01-17 16:30:00,8568.7,2251,293.8,68.1,9.26,2,73,14.4,18.8,35.1,80.3,fastened,0,NONE,Cloudy,Dry,night
803,EXC004,OP002,2024-01-17 17:00:00,9095.5,2362,212.9,41.9,5.05,52,47,11.7,16.5,95.8,56.9,fastened,0,NONE,Cloudy,Muddy,night
804,EXC001,OP001,2024-01-17 17:30:00,4972.4,1442,316.6,38.8,17.5,49,72,7.7,2.1,45.6,57.4,fastened,0,NONE,Windy,Dry,day
805,EXC002,OP004,2024-01-17 18:00:00,1225.5,2249,181.2,45.4,1.55,38,14,14.2,21.0,91.7,44.8,fastened,0,NONE,Cloudy,Wet,day
806,EXC005,OP006,2024-01-17 18:30:00,8849.9,1317,100.1,72.5,16.75,76,111,13.6,13.8,52.6,64.5,fastened,0,NONE,Cloudy,Wet,day
807,EXC003,OP003,2024-01-17 19:00:00,3604.1,1681,238.3,63.4,1.55,61,60,3.3,9.0,93.2,93.0,fastened,1,NONE,Cloudy,Dry,night
808,EXC003,OP003,2024-01-17 19:30:00,1679.9,614,148.2,92.1,2.41,82,60,12.9,16.9,103.3,89.9,fastened,0,NONE,Sunny,Muddy,day
809,EXC001,OP009,2024-01-17 20:00:00,607.9,1893,153.6,5.0,16.36,33,55,14.3,1.6,104.9,59.2,fastened,0,NONE,Cloudy,Dry,day
810,EXC001,OP008,2024-01-17 20:30:00,3994.4,1657,103.8,20.3,11.84,49,83,16.2,3.9,99.1,57.8,fastened,0,P0217,Cloudy,Frozen,night
811,EXC004,OP007,2024-01-17 21:00:00,6168.3,2096,216.9,51.9,6.18,59,95,13.1,14.9,64.0,90.2,fastened,0,P0562,Cloudy,Frozen,night
812,EXC002,OP007,2024-01-17 21:30:00,556.9,2185,154.5,68.6,10.8,34,82,13.2,13.9,64.3,82.9,fastened,0,NONE,Windy,Dry,night
813,EXC002,OP009,2024-01-17 22:00:00,6804.5,2376,318.7,13.5,3.41,40,23,16.2,11.5,106.2,51.8,fastened,0,NONE,Windy,Wet,night
814,EXC001,OP003,2024-01-17 22:30:00,10755.1,1218,283.8,32.9,1.64,19,90,3.5,14.8,101.3,92.1,fastened,0,NONE,Sunny,Dry,night
815,EXC004,OP010,2024-01-17 23:00:00,7215.3,836,258.7,98.9,1.36,60,80,9.9,20.9,68.8,92.9,fastened,1,NONE,Sunny,Dry,night
816,EXC005,OP009,2024-01-17 23:30:00,6342.6,936,177.9,36.1,5.23,21,119,16.1,2.9,61.8,59.7,fastened,0,NONE,Cloudy,Frozen,night
817,EXC002,OP004,2024-01-18 00:00:00,2864.0,742,115.8,41.1,3.64,78,39,11.4,7.5,37.5,91.8,fastened,0,P0562,Rainy,Wet,day
818,EXC002,OP004,2024-01-18 00:30:00,5327.1,2164,290.7163046300935,27.7,7.56,73,98,16.8,6.5,58.9,78.5,fastened,0,NONE,Windy,Wet,night
819,EXC004,OP002,2024-01-18 01:00:00,7246.7,1034,104.9,6.7,15.84,82,106,0.9,20.6,67.7,90.8,fastened,0,NONE,Windy,Frozen,day
820,EXC003,OP008,2024-01-18 01:30:00,10394.7,714,197.2,32.1,7.12,64,14,3.9,4.1,96.5,62.4,fastened,1,NONE,Sunny,Wet,night
821,EXC004,OP004,2024-01-18 02:00:00,10593.9,634,308.41515289735406,20.3,7.47,18,110,4.0,8.1,55.9,63.1,fastened,1,NONE,Rainy,Dry,night
822,EXC004,OP003,2024-01-18 02:30:00,5477.9,1643,223.1,41.2,2.61,4,99,1.4,19.9,54.2,69.2,fastened,0,NONE,Windy,Dry,night
823,EXC004,OP007,2024-01-18 03:00:00,2285.6,1862,223.1,27.1,17.8,76,98,11.2,14.7,32.1,55.3,fastened,0,NONE,Sunny,Frozen,night
824,EXC001,OP002,2024-01-18 03:30:00,8517.7,884,216.7,43.4,3.04,36,119,7.2,0.7,33.2,71.2,fastened,0,P0217,Cloudy,Dry,night
825,EXC003,OP002,2024-01-18 04:00:00,11411.8,2267,257.2,30.6,6.42,16,32,4.4,21.1,94.6,69.5,fastened,0,NONE,Cloudy,Wet,night
826,EXC003,OP009,2024-01-18 04:30:00,11499.0,2212,150.2,92.0,17.05,73,14,13.1,1.3,43.1,50.9,unfastened,0,NONE,Sunny,Dry,day
827,EXC005,OP001,2024-01-18 05:00:00,11948.3,2323,153.3,32.7,8.46,43,77,12.2,11.5,107.3,91.9,fastened,0,NONE,Cloudy,Muddy,day
828,EXC004,OP010,2024-01-18 05:30:00,3101.6,2280,191.6,22.9,6.42,62,75,0.7,5.3,34.8,46.1,fastened,0,NONE,Windy,Muddy,day
829,EXC004,OP007,2024-01-18 06:00:00,10059.4,748,254.6,77.4,13.02,5,104,7.9,13.9,94.5,91.2,fastened,0,P0562,Sunny,Wet,day
830,EXC005,OP004,2024-01-18 06:30:00,715.3,1405,125.7,82.1,1.08,85,75,13.0,6.2,39.2,71.2,fastened,0,NONE,Cloudy,Dry,night
831,EXC004,OP006,2024-01-18 07:00:00,279.0,1366,294.9,58.5,6.12,28,22,1.9,18.0,80.8,68.0,fastened,0,NONE,Windy,Dry,night
832,EXC004,OP004,2024-01-18 07:30:00,8117.8,636,155.5,37.8,10.65,69,67,14.3,12.4,90.5,89.8,fastened,0,P0217,Sunny,Frozen,day
833,EXC003,OP005,2024-01-18 08:00:00,1526.6,2284,128.1,84.3,17.84,26,52,11.1,6.9,102.55740028389874,66.3,fastened,0,NONE,Windy,Frozen,day
834,EXC001,OP008,2024-01-18 08:30:00,4721.5,648,231.8,68.6,17.43,15,106,12.9,19.0,74.9,57.6,fastened,0,NONE,Rainy,Muddy,night
835,EXC004,OP010,2024-01-18 09:00:00,248.2,1852,160.6,41.2,11.46,36,87,4.5,17.1,92.5,49.2,fastened,0,NONE,Sunny,Frozen,day
836,EXC002,OP003,2024-01-18 09:30:00,1132.8,1144,189.9,42.2,6.45,6,99,13.5,10.8,43.7,79.9,fastened,0,NONE,Windy,Dry,night
837,EXC001,OP006,2024-01-18 10:00:00,2583.0,1675,113.4,5.2,10.13,45,90,3.1,10.8,71.8,88.3,fastened,0,NONE,Sunny,Frozen,night
